dataset,code,name
IFS,RAXGFX_USD,"International Liquidity, Total Reserves excluding Gold, Foreign Exchange, US Dollars"
IFS,RAXGFX_XDR,"International Liquidity, Total Reserves excluding Gold, Foreign Exchange, SDRs"
IFS,RAXGO_USD,"International Liquidity, Total Reserves Minus Gold, Other Reserve Assets, US Dollars"
IFS,RAXGO_XDR,"International Liquidity, Total Reserves Minus Gold, Other Reserve Assets, SDRs"
IFS,RAXG_USD,"International Liquidity, Total Reserves excluding Gold, US Dollars"
IFS,RAXG_XDR,"International Liquidity, Total Reserves excluding Gold, SDRs"
IFS,TMG_CIF_PC_CP_A_PT,"External Trade, Goods, Value of Imports, Cost Insurance Freight (CIF), Percentage change, corresponding period previous year, Percent"
IFS,TMG_CIF_PC_PP_PT,"External Trade, Goods, Value of Imports, Cost Insurance Freight (CIF), Percentage change, previous period, Percent"
IFS,TMG_CIF_USD,"External Trade, Goods, Value of Imports, Cost, Insurance, Freight (CIF), US Dollars"
IFS,TMG_CIF_XDC,"External Trade, Goods, Value of Imports, Cost Insurance Freight (CIF), Domestic Currency"
IFS,TMG_D_CIF_IX,"External Trade, Goods, Deflator/Unit Value of Imports, Cost Insurance Freight (CIF), Index"
IFS,TMG_D_CIF_PC_CP_A_PT,"External Trade, Goods, Deflator/Unit Value of Imports, Cost Insurance Freight (CIF), Percentage change, corresponding period previous year, Percent"
IFS,TMG_D_CIF_PC_PP_PT,"External Trade, Goods, Deflator/Unit Value of Imports, Cost Insurance Freight (CIF), Percentage change, previous period, Percent"
IFS,TMG_D_CIF_USD_IX,"External Trade, Goods, Deflator/Unit Value of Imports, Cost Insurance Freight (CIF), in US Dollars, Index"
IFS,TMG_FOB_PC_CP_A_PT,"External Trade, Goods, Value of Imports, Free on Board (FOB), Percentage change, corresponding period previous year, Percent"
IFS,TMG_FOB_PC_PP_PT,"External Trade, Goods, Value of Imports, Free on Board (FOB), Percentage change, previous period, Percent"
IFS,TMG_FOB_USD,"External Trade, Goods, Value of Imports, Free on Board (FOB), US Dollars"
IFS,TMG_FOB_XDC,"External Trade, Goods, Value of Imports, Free on Board (FOB), Domestic Currency"
IFS,TMG_R_CIF_IX,"External Trade, Goods, Volume of Imports, Cost Insurance Freight (CIF), Index"
IFS,TMG_R_CIF_PC_CP_A_PT,"External Trade, Goods, Volume of Imports, Cost Insurance Freight (CIF), Percentage change, corresponding period previous year, Percent"
IFS,TMG_R_CIF_PC_PP_PT,"External Trade, Goods, Volume of Imports, Cost Insurance Freight (CIF), Percentage change, previous period, Percent"
IFS,TXG_D_FOB_IX,"External Trade, Goods, Deflator/Unit Value of Exports, Free on Board (FOB), Index"
IFS,TXG_D_FOB_PC_CP_A_PT,"External Trade, Goods, Deflator/Unit Value of Exports, Free on Board (FOB), Percentage change, corresponding period previous year, Percent"
IFS,TXG_D_FOB_PC_PP_PT,"External Trade, Goods, Deflator/Unit Value of Exports, Free on Board (FOB), Percentage change, previous period, Percent"
IFS,TXG_D_FOB_USD_IX,"External Trade, Goods, Deflator/Unit Value of Exports, Free on Board (FOB), in US Dollars, Index"
IFS,TXG_FOB_PC_CP_A_PT,"External Trade, Goods, Value of Exports, Free on Board (FOB), Percentage change, corresponding period previous year, Percent"
IFS,TXG_FOB_PC_PP_PT,"External Trade, Goods, Value of Exports, Free on Board (FOB), Percentage change, previous period, Percent"
IFS,TXG_FOB_USD,"External Trade, Goods, Value of Exports, Free on Board (FOB), US Dollars"
IFS,TXG_FOB_XDC,"External Trade, Goods, Value of Exports, Free on Board (FOB), Domestic Currency"
IFS,TXG_R_FOB_IX,"External Trade, Goods, Volume of Exports, Free on Board (FOB), Index"
IFS,TXG_R_FOB_PC_CP_A_PT,"External Trade, Goods, Volume of Exports, Free on Board (FOB), Percentage change, corresponding period previous year, Percent"
IFS,TXG_R_FOB_PC_PP_PT,"External Trade, Goods, Volume of Exports, Free on Board (FOB), Percentage change, previous period, Percent"
IFS,_3B_D_USD,"International Liquidity, Monetary, Monetary Authorities, Non-convertible Foreign Assets (Non-Standardized Presentation), US Dollars"
IFS,_3__D_USD,"International Liquidity, Monetary, Monetary Authorities, Other Assets (Non-Standardized Presentation), US Dollars"
IFS,_4__D_USD,"International Liquidity, Monetary, Monetary Authorities, Other Liabilities (Non-Standardized Presentation), US Dollars"
IFS,_7A_D_USD,"International Liquidity, Monetary, Deposit Money Banks, Assets (Non-Standardized Presentation), US Dollars"
IFS,_7B_D_USD,"International Liquidity, Monetary, Deposit Money Banks, Liabilities (Non-Standardized Presentation), US Dollars"
IFS,_7E_D_USD,"International Liquidity, Monetary, Other Banking Institutions, Assets (Non-Standardized Presentation), US Dollars"
IFS,_7F_D_USD,"International Liquidity, Monetary, Other Banking Institutions, Liabilities (Non-Standardized Presentation), US Dollars"
IFS,_7K_D_USD,"International Liquidity, Monetary, Other Financial Intermediaries, Assets (Non-Standardized Presentation), US Dollars"
IFS,_7M_D_USD,"International Liquidity, Monetary, Other Financial Intermediaries, Liabilities (Non-Standardized Presentation), US Dollars"
IRFCL,All First Time Reported Disseminated ,All First Time Reported Disseminated 
IRFCL,All First Time Reported Not Disseminated ,All First Time Reported Not Disseminated 
IRFCL,All_Currency_Indicators,All Currency Indicators
IRFCL,All_Indicators,All Indicators
IRFCL,All_Non_Currency_Indicators,All Non-Currency Indicators
IRFCL,All_Published_Indicators,All Published Indicators
IRFCL,All_Reported_Indicators,All Reported Indicators
IRFCL,All_Total_Maturity_Indicators,All Total Maturity Indicators
IRFCL,Analatical_Indicators,Analatical Indicators
IRFCL,ENDE_XDC_USD_RATE,"National Currency per U.S. Dollar, end of period, National Currency per US Dollar, Rate"
IRFCL,Exchange_Rate_Indicator,Exchange Rate Indicator
IRFCL,IARO_BP6_EUR,"Assets, Reserve assets, Other reserve assets, Euro"
IRFCL,IARO_BP6_USD,"Assets, Reserve assets, Other reserve assets, US Dollars"
IRFCL,IARO_BP6_XDC,"Assets, Reserve assets, Other reserve assets, National Currency"
IRFCL,IFS_Gold_Indicators,IFS Gold Indicators
IRFCL,IFS_Indicators,IFS Indicators
IRFCL,IFS_Indicators for compare,IFS Indicators for compare
IRFCL,IFS_non_Gold_Indicators,IFS non-Gold Indicators
IRFCL,Indicators_in_USD,Indicators in USD
IRFCL,Negative_Indicators,Negative Indicators
IRFCL,Positive_Indicators,Positive Indicators
IRFCL,Published_Non_currency_Indicators,Published Non-currency Indicators
IRFCL,RACFACBABIS_1M_3M_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), More than 1 and up to 3 Months, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), Euros"
IRFCL,RACFACBABIS_1M_3M_USD,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), More than 1 and up to 3 Months, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), US Dollars"
IRFCL,RACFACBABIS_1M_3M_XDC,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), More than 1 and up to 3 Months, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), Domestic Currency"
IRFCL,RACFACBABIS_1M_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), Up to 1 Month, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), Euros"
IRFCL,RACFACBABIS_1M_USD,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), Up to 1 Month, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), US Dollars"
IRFCL,RACFACBABIS_1M_XDC,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), Up to 1 Month, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), Domestic Currency"
IRFCL,RACFACBABIS_3M_1Y_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), More than 3 Months and up to 1 Year, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), Euros"
IRFCL,RACFACBABIS_3M_1Y_USD,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), More than 3 Months and up to 1 Year, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), US Dollars"
IRFCL,RACFACBABIS_3M_1Y_XDC,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), More than 3 Months and up to 1 Year, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), Domestic Currency"
IRFCL,RACFACBABIS_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), Total, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), Euros"
IRFCL,RACFACBABIS_USD,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), Total, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), US Dollars"
IRFCL,RACFACBABIS_XDC,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), Total, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, BIS (+), Domestic Currency"
IRFCL,RACFACBAIMF_1M_3M_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),More than 1 and up to 3 Months, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), Euros"
IRFCL,RACFACBAIMF_1M_3M_USD,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),More than 1 and up to 3 Months, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), US Dollars"
IRFCL,RACFACBAIMF_1M_3M_XDC,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),More than 1 and up to 3 Months, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), Domestic Currency"
IRFCL,RACFACBAIMF_1M_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),Up to 1 Month, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), Euros"
IRFCL,RACFACBAIMF_1M_USD,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),Up to 1 Month, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), US Dollars"
IRFCL,RACFACBAIMF_1M_XDC,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),Up to 1 Month, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), Domestic Currency"
IRFCL,RACFACBAIMF_3M_1Y_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), More than 3 Months and up to 1 Year, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), Euros"
IRFCL,RACFACBAIMF_3M_1Y_USD,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), More than 3 Months and up to 1 Year, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), US Dollars"
IRFCL,RACFACBAIMF_3M_1Y_XDC,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), More than 3 Months and up to 1 Year, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), Domestic Currency"
IRFCL,RACFACBAIMF_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), Total, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), Euros"
IRFCL,RACFACBAIMF_USD,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), Total, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), US Dollars"
IRFCL,RACFACBAIMF_XDC,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), Total, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, IMF (+), Domestic Currency"
IRFCL,RACFACBAOI_1M_3M_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),More than 1 and up to 3 Months, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, Other International Organizations (+), Euros"
IRFCL,RACFACBAOI_1M_3M_USD,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),More than 1 and up to 3 Months, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, Other International Organizations (+), US Dollars"
IRFCL,RACFACBAOI_1M_3M_XDC,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),More than 1 and up to 3 Months, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, Other International Organizations (+), Domestic Currency"
IRFCL,RACFACBAOI_1M_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),Up to 1 Month, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, Other International Organizations (+), Euros"
IRFCL,RACFACBAOI_1M_USD,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),Up to 1 Month, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, Other International Organizations (+), US Dollars"
IRFCL,RACFACBAOI_1M_XDC,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value),Up to 1 Month, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, Other International Organizations (+), Domestic Currency"
IRFCL,RACFACBAOI_3M_1Y_EUR,"Contingent Short-term Net Drains on Foreign Currency Assets (nominal value), More than 3 Months and up to 1 Year, Undrawn, Unconditional Credit Lines provided by: Other National Monetary Authorities, BIS, IMF, and Other International Organizations, Other International Organizations (+), Euros"
